,citypair,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,revenue,Aircraft_Unit_Cost ($ millions USD),Aircraft_Inverse_Age 1/age (1/yrs),Number_of_Cancellations,Proportion of Seats filled,Aircraft Age (yrs),Origin_Airport_Code,Destination_Airport_Code,origin_airport_type,origin_lat,origin_long,origin_city,dest_airport_type,dest_lat,dest_long,dest_city,Route_Distance,origin_population,origin_density,dest_population,dest_density,score
0,ABQ-BWI,108,110,13736,15444,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.889406889,11,ABQ,BWI,medium_airport,35.040199,-106.609001,Albuquerque,large_airport,39.1754,-76.668297,Baltimore,1670.23777,765693,1155.5,2205092,2872.8,27.96571158
1,ABQ-DEN,330,337,37782,47510,56.59477769,53.00822626,14229909,16207,74,0.090909091,7,0.795243107,11,ABQ,DEN,medium_airport,35.040199,-106.609001,Albuquerque,large_airport,39.86169815,-104.6729965,Denver,349.1032835,765693,1155.5,2650725,1805.7,25.26652432
2,ABQ-LAS,324,333,35966,46332,57.42754359,52.84299508,9585665,11058,74,0.090909091,9,0.776266943,11,ABQ,LAS,medium_airport,35.040199,-106.609001,Albuquerque,large_airport,36.083361,-115.151817,Las Vegas,486.4241103,765693,1155.5,2150373,1754.7,21.64183477
3,ABQ-MDW,109,114,14163,16387,57.42754359,52.84299508,9585665,11058,74,0.090909091,5,0.864282663,11,ABQ,MDW,medium_airport,35.040199,-106.609001,Albuquerque,large_airport,41.785999,-87.752403,Chicago,1120.950065,765693,1155.5,8595181,4576.6,23.45190193
4,ALB-BWI,426,453,52896,63222,56.17839474,53.09084185,18874153,21356,74,0.090909091,27,0.836670779,11,ALB,BWI,medium_airport,42.74829865,-73.80169678,Albany,large_airport,39.1754,-76.668297,Baltimore,288.522944,604077,4345.3,2205092,2872.8,20.6430052
5,ALB-DEN,40,44,4974,6968,58.26030948,52.6777639,14527086,16967,74,0.090909091,4,0.713834673,11,ALB,DEN,medium_airport,42.74829865,-73.80169678,Albany,large_airport,39.86169815,-104.6729965,Denver,1609.676373,604077,4345.3,2650725,1805.7,13.69587138
6,ALB-MCO,220,230,27959,32132,58.26030948,52.6777639,14527086,16967,74,0.090909091,10,0.870129466,11,ALB,MCO,medium_airport,42.74829865,-73.80169678,Albany,large_airport,28.42939949,-81.30899811,Orlando,1072.763895,604077,4345.3,1927699,992,23.90041293
7,ALB-MDW,204,220,26533,33012,57.42754359,52.84299508,19171330,22116,74,0.090909091,16,0.803738035,11,ALB,MDW,medium_airport,42.74829865,-73.80169678,Albany,large_airport,41.785999,-87.752403,Chicago,717.4357808,604077,4345.3,8595181,4576.6,19.10946061
8,AMA-LAS,83,86,7373,11869,54.9292459,53.33868862,4644244,5149,74,0.090909091,3,0.621198079,11,AMA,LAS,medium_airport,35.219398,-101.706001,Amarillo,large_airport,36.083361,-115.151817,Las Vegas,758.3377018,204357,748,2150373,1754.7,12.7638508
9,ATL-BWI,634,685,67728,91494,57.42754359,52.84299508,19171330,22116,74,0.090909091,51,0.740245262,11,ATL,BWI,large_airport,33.6367,-84.428101,Atlanta,large_airport,39.1754,-76.668297,Baltimore,576.5626254,5046555,1419.9,2205092,2872.8,16.89757836
10,ATL-DEN,428,458,57784,65684,56.92788405,52.94213379,23815574,27265,74,0.090909091,30,0.879727179,11,ATL,DEN,large_airport,33.6367,-84.428101,Atlanta,large_airport,39.86169815,-104.6729965,Denver,1199.257387,5046555,1419.9,2650725,1805.7,23.18551392
11,ATL-LAS,297,321,42507,50599,57.42754359,52.84299508,19171330,22116,74,0.090909091,24,0.840075891,11,ATL,LAS,large_airport,33.6367,-84.428101,Atlanta,large_airport,36.083361,-115.151817,Las Vegas,1746.603687,5046555,1419.9,2150373,1754.7,20.19757503
12,ATL-MCO,611,618,73260,88365,57.42754359,52.84299508,19171330,22116,74,0.090909091,7,0.82906128,11,ATL,MCO,large_airport,33.6367,-84.428101,Atlanta,large_airport,28.42939949,-81.30899811,Orlando,403.5846941,5046555,1419.9,1927699,992,31.54769575
13,ATL-MDW,578,628,72964,87806,57.42754359,52.84299508,19171330,22116,74,0.090909091,50,0.830968271,11,ATL,MDW,large_airport,33.6367,-84.428101,Atlanta,large_airport,41.785999,-87.752403,Chicago,590.6726491,5046555,1419.9,8595181,4576.6,20.62049709
14,ATL-SAT,189,196,23480,28979,56.59477769,53.00822626,14229909,16207,74,0.090909091,7,0.810241899,11,ATL,SAT,large_airport,33.6367,-84.428101,Atlanta,large_airport,29.533701,-98.469803,San Antonio,874.1723947,5046555,1419.9,1910785,1633.5,23.08869435
15,AUS-BWI,212,218,26736,35596,56.17839474,53.09084185,18874153,21356,74,0.090909091,6,0.751095629,11,AUS,BWI,large_airport,30.197535,-97.662015,Austin,large_airport,39.1754,-76.668297,Baltimore,1341.466222,1659251,1165.6,2205092,2872.8,22.35391117
16,AUS-DEN,564,580,76962,86668,57.42754359,52.84299508,19171330,22116,74,0.090909091,16,0.888009415,11,AUS,DEN,large_airport,30.197535,-97.662015,Austin,large_airport,39.86169815,-104.6729965,Denver,775.1678488,1659251,1165.6,2650725,1805.7,28.93678127
17,AUS-LAS,197,202,27518,31915,56.59477769,53.00822626,14229909,16207,74,0.090909091,5,0.862227793,11,AUS,LAS,large_airport,30.197535,-97.662015,Austin,large_airport,36.083361,-115.151817,Las Vegas,1090.077673,1659251,1165.6,2150373,1754.7,26.4895936
18,AUS-MCO,74,79,10230,11798,58.26030948,52.6777639,14527086,16967,74,0.090909091,5,0.867096118,11,AUS,MCO,large_airport,30.197535,-97.662015,Austin,large_airport,28.42939949,-81.30899811,Orlando,993.7090775,1659251,1165.6,1927699,992,20.67857897
19,AUS-MDW,289,311,38231,42863,56.59477769,53.00822626,14229909,16207,74,0.090909091,22,0.891934769,11,AUS,MDW,large_airport,30.197535,-97.662015,Austin,large_airport,41.785999,-87.752403,Chicago,971.4415926,1659251,1165.6,8595181,4576.6,22.13572088
20,BDL-BWI,643,679,67315,92621,58.26030948,52.6777639,14527086,16967,74,0.090909091,36,0.726779024,11,BDL,BWI,medium_airport,41.93851,-72.688066,Hartford,large_airport,39.1754,-76.668297,Baltimore,283.183184,907046,2722.5,2205092,2872.8,17.2076188
21,BDL-DEN,46,50,7075,8050,57.42754359,52.84299508,9585665,11058,74,0.090909091,4,0.878881988,11,BDL,DEN,medium_airport,41.93851,-72.688066,Hartford,large_airport,39.86169815,-104.6729965,Denver,1671.049811,907046,2722.5,2650725,1805.7,18.78647383
22,BDL-MCO,275,294,35115,42973,56.59477769,53.00822626,14229909,16207,74,0.090909091,19,0.817140996,11,BDL,MCO,medium_airport,41.93851,-72.688066,Hartford,large_airport,28.42939949,-81.30899811,Orlando,1049.984834,907046,2722.5,1927699,992,17.03741153
23,BDL-MDW,196,216,24022,29500,56.59477769,53.00822626,14229909,16207,74,0.090909091,20,0.814305085,11,BDL,MDW,medium_airport,41.93851,-72.688066,Hartford,large_airport,41.785999,-87.752403,Chicago,776.2687423,907046,2722.5,8595181,4576.6,17.67205935
24,BHM-LAS,64,65,9287,11200,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.829196429,11,BHM,LAS,medium_airport,33.562901,-86.753502,Birmingham,large_airport,36.083361,-115.151817,Las Vegas,1617.881136,704676,1713.4,2150373,1754.7,22.98859709
25,BHM-MCO,172,173,19537,24596,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.794316149,11,BHM,MCO,medium_airport,33.562901,-86.753502,Birmingham,large_airport,28.42939949,-81.30899811,Orlando,478.8570215,704676,1713.4,1927699,992,27.87279033
26,BNA-BWI,642,682,67760,97182,56.92788405,52.94213379,23815574,27265,74,0.090909091,40,0.697248462,11,BNA,BWI,large_airport,36.12450027,-86.67819977,Nashville,large_airport,39.1754,-76.668297,Baltimore,587.4263796,1098486,541.3,2205092,2872.8,16.14297457
27,BNA-DEN,520,537,73291,82744,56.92788405,52.94213379,23815574,27265,74,0.090909091,17,0.885756067,11,BNA,DEN,large_airport,36.12450027,-86.67819977,Nashville,large_airport,39.86169815,-104.6729965,Denver,1013.477943,1098486,541.3,2650725,1805.7,28.48441388
28,BNA-LAS,210,221,29351,35054,56.59477769,53.00822626,14229909,16207,74,0.090909091,11,0.837308153,11,BNA,LAS,large_airport,36.12450027,-86.67819977,Nashville,large_airport,36.083361,-115.151817,Las Vegas,1587.365125,1098486,541.3,2150373,1754.7,19.77923015
29,BNA-MCO,522,534,71094,79286,56.59477769,53.00822626,14229909,16207,74,0.090909091,12,0.89667785,11,BNA,MCO,large_airport,36.12450027,-86.67819977,Nashville,large_airport,28.42939949,-81.30899811,Orlando,616.1061031,1098486,541.3,1927699,992,28.94007128
30,BNA-MDW,599,659,66462,88345,57.42754359,52.84299508,19171330,22116,74,0.090909091,60,0.75230064,11,BNA,MDW,large_airport,36.12450027,-86.67819977,Nashville,large_airport,41.785999,-87.752403,Chicago,394.7904153,1098486,541.3,8595181,4576.6,17.7429206
31,BNA-SAT,146,147,16760,20878,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.802758885,11,BNA,SAT,large_airport,36.12450027,-86.67819977,Nashville,large_airport,29.533701,-98.469803,San Antonio,821.753717,1098486,541.3,1910785,1633.5,26.96547862
32,BOI-DEN,161,166,19643,23535,56.59477769,53.00822626,14229909,16207,74,0.090909091,5,0.834629276,11,BOI,DEN,medium_airport,43.5644,-116.223,Boise,large_airport,39.86169815,-104.6729965,Denver,648.9035942,422665,1047.5,2650725,1805.7,24.15144066
33,BOI-LAS,125,126,14501,17875,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.811244755,11,BOI,LAS,medium_airport,43.5644,-116.223,Boise,large_airport,36.083361,-115.151817,Las Vegas,519.2527839,422665,1047.5,2150373,1754.7,26.41563966
34,BOS-BWI,840,901,97984,129752,56.92788405,52.94213379,23815574,27265,74,0.090909091,61,0.755163697,11,BOS,BWI,large_airport,42.3643,-71.005203,Boston,large_airport,39.1754,-76.668297,Baltimore,369.563078,4208580,5505.8,2205092,2872.8,18.79700109
35,BOS-DEN,172,200,26183,28980,57.42754359,52.84299508,19171330,22116,74,0.090909091,28,0.903485162,11,BOS,DEN,large_airport,42.3643,-71.005203,Boston,large_airport,39.86169815,-104.6729965,Denver,1754.048061,4208580,5505.8,2650725,1805.7,22.65495084
36,BOS-MDW,287,331,38332,45393,56.92788405,52.94213379,23815574,27265,74,0.090909091,44,0.844447382,11,BOS,MDW,large_airport,42.3643,-71.005203,Boston,large_airport,41.785999,-87.752403,Chicago,860.6796664,4208580,5505.8,8595181,4576.6,20.69189033
37,BUF-BWI,481,519,54229,71983,56.92788405,52.94213379,23815574,27265,74,0.090909091,38,0.753358432,11,BUF,BWI,large_airport,42.94049835,-78.73220062,Buffalo,large_airport,39.1754,-76.668297,Baltimore,281.2684227,1004655,2446.1,2205092,2872.8,18.4234895
38,BUF-LAS,124,131,16175,17732,57.42754359,52.84299508,9585665,11058,74,0.090909091,7,0.912192646,11,BUF,LAS,large_airport,42.94049835,-78.73220062,Buffalo,large_airport,36.083361,-115.151817,Las Vegas,1986.187306,1004655,2446.1,2150373,1754.7,22.51661176
39,BUF-MCO,363,378,48098,52901,56.59477769,53.00822626,14229909,16207,74,0.090909091,15,0.909207765,11,BUF,MCO,large_airport,42.94049835,-78.73220062,Buffalo,large_airport,28.42939949,-81.30899811,Orlando,1010.759109,1004655,2446.1,1927699,992,26.70500182
40,BUF-MDW,206,227,26237,30546,57.42754359,52.84299508,19171330,22116,74,0.090909091,21,0.858934067,11,BUF,MDW,large_airport,42.94049835,-78.73220062,Buffalo,large_airport,41.785999,-87.752403,Chicago,468.3046648,1004655,2446.1,8595181,4576.6,21.57638764
41,BUR-DEN,197,203,24954,28939,56.59477769,53.00822626,14229909,16207,74,0.090909091,6,0.862296555,11,BUR,DEN,medium_airport,34.197703,-118.356378,Burbank,large_airport,39.86169815,-104.6729965,Denver,850.0757045,107364,2634.1,2650725,1805.7,25.3680486
42,BUR-LAS,1021,1061,100041,146771,56.59477769,53.00822626,14229909,16207,74,0.090909091,40,0.681612853,11,BUR,LAS,medium_airport,34.197703,-118.356378,Burbank,large_airport,36.083361,-115.151817,Las Vegas,223.1963074,107364,2634.1,2150373,1754.7,19.6107438
43,BUR-MDW,81,88,8872,11583,57.42754359,52.84299508,9585665,11058,74,0.090909091,7,0.765950099,11,BUR,MDW,medium_airport,34.197703,-118.356378,Burbank,large_airport,41.785999,-87.752403,Chicago,1739.889031,107364,2634.1,8595181,4576.6,15.19708043
44,BUR-PDX,60,61,6442,8580,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.750815851,11,BUR,PDX,medium_airport,34.197703,-118.356378,Burbank,large_airport,45.58869934,-122.5979996,Portland,817.2622664,107364,2634.1,2036875,1881.6,19.87350234
